 空间探测器,instance of, 斯基亚帕雷利EDM登陆器
 空间探测器,instance of, 新视野二号
 空间探测器,instance of, 新视野号
 空间探测器,instance of, 星尘号
 空间探测器,instance of, 曙光号
 空间探测器,instance of, 会合-舒梅克号
 空间探测器,instance of, 木星探测
 空间探测器,instance of, 朱诺号
 空间探测器,instance of, 水手10号
 空间探测器,instance of, 水手3号
 空间探测器,instance of, 水手4号
 空间探测器,instance of, 水手5号
 空间探测器,instance of, 水手6号
 空间探测器,instance of, 水手7号
 空间探测器,instance of, 水手8号
 空间探测器,instance of, 水手9号
 空间探测器,instance of, 水手号计划
 空间探测器,instance of, 海王星探测
 空间探测器,instance of, 深空一号
 空间探测器,instance of, 火星微量气体任务卫星
 空间探测器,instance of, 福布斯－土壤
 空间探测器,instance of, 空间探测器
 空间探测器,instance of, 罗塞塔号
 空间探测器,instance of, 航海家计划
 空间探测器,instance of, 菲莱登陆器
 空间探测器,instance of, 起源号
 空间探测器,instance of, 隼鸟号
 军用机器人,instance of, 30毫米DS30M Mk 2小口径机炮
 军用机器人,instance of, 利剑无人作战飞机
 军用机器人,instance of, 哥利亚遥控炸弹
 军用机器人,instance of, 守门员近迫武器系统
 军用机器人,instance of, 拆弹机械人
 军用机器人,instance of, 方阵近迫武器系统
 军用机器人,instance of, 木牛流马
 军用机器人,instance of, 机械骡
 军用机器人,instance of, 波士顿机械狗
 军用机器人,instance of, 神经元无人作战飞机
 军用机器人,instance of, 能量自律战术机器
 军用机器人,instance of, 雷神无人机
 军用机器人,instance of, 鳐鱼无人机
 军用机器人,instance of, 龙行者
 Prolog,instance of, Prolog
 Prolog,instance of, Visual Prolog
 时间旅行,instance of, TARDIS
 时间旅行,instance of, Template
 时间旅行,instance of, 封闭类时曲线
 时间旅行,instance of, 快子
 时间旅行,instance of, 时序保护猜想
 时间旅行,instance of, 时间倒流
 时间旅行,instance of, 时间悖论
 时间旅行,instance of, 时间旅行
 时间旅行,instance of, 时光机 (哆啦A梦)
 时间旅行,instance of, 时空旅人
 时间旅行,instance of, 祖父悖论
 时间旅行,instance of, 约翰·提托
 时间旅行,instance of, 虫洞
 时间旅行,instance of, 诺维科夫自洽性原则
 时间旅行,instance of, 迪罗伦时光机
 目的论,instance of, 大撕裂
 目的论,instance of, 定向演化
 目的论,instance of, 目的论
 目的论,instance of, 目的论论证
 随机性,instance of, M-sequence
 随机性,instance of, 五人法则
 随机性,instance of, 伪随机序列
 随机性,instance of, 彩票摇奖机
 随机性,instance of, 拉斯维加斯算法
 随机性,instance of, 掷硬币
 随机性,instance of, 水塘抽样
 随机性,instance of, 无限猴子定理
 随机性,instance of, 百万乱数表
 随机性,instance of, 算法信息论
 随机性,instance of, 随机函数
 随机性,instance of, 随机变量
 随机性,instance of, 随机场
 随机性,instance of, 随机性
 随机性,instance of, 随机数
 随机性,instance of, 随机数列
 随机性,instance of, 随机森林
 小组过程,instance of, Template
 小组过程,instance of, 交互记忆
 小组过程,instance of, 内团体与外团体
 小组过程,instance of, 八卦新闻
 小组过程,instance of, 兽群
 小组过程,instance of, 同侪压力
 小组过程,instance of, 团体迷思
 小组过程,instance of, 拒绝社交
 小组过程,instance of, 社会性动物
 小组过程,instance of, 群体动力学
 小组过程,instance of, 自我审查
 小组过程,instance of, 集体歇斯底里
 小组过程,instance of, 食物大战
 因果律,instance of, 其他条件不变
 因果律,instance of, 只因少了一颗钉
 因果律,instance of, 多米诺骨牌效应
 因果律,instance of, 格兰杰因果关系
 因果律,instance of, 解释
 归纳推理,instance of, 归纳推理
 软件度量,instance of, DSQI
 软件度量,instance of, 代码覆盖率
 软件度量,instance of, 内聚性 (计算器科学)
 软件度量,instance of, 同步复杂度
 软件度量,instance of, 循环复杂度
 软件度量,instance of, 本质复杂度
 软件度量,instance of, 涟漪效应
 软件度量,instance of, 耦合性 (计算器科学)
 软件度量,instance of, 软件度量
 软件度量,instance of, 软件熵
 软件度量,instance of, 霍尔斯特德复杂度量测
 静态程序分析,instance of, 数据流分析
 静态程序分析,instance of, 污点检验
 系统功能语言学,instance of, 语调
 数学优化,instance of, Rosenbrock函数
 数学优化,instance of, 反应曲面法
 数学优化,instance of, 多学科设计优化
 数学优化,instance of, 差异进化算法
 数学优化,instance of, 布谷鸟搜索算法
 数学优化,instance of, 庞特里亚金最大化原理
 数学优化,instance of, 格里旺克函数
 数学优化,instance of, 离散优化
 数学优化,instance of, 约束 (数学)
 数学优化,instance of, 置信域方法
 数学优化,instance of, 莱文贝格－马夸特方法
 数学优化,instance of, 萤火虫算法
 数学优化,instance of, 蝙蝠算法
 数学优化,instance of, 贝尔曼方程
 数学优化,instance of, 非线性规划
 回归分析,instance of, ARIMA模型
 回归分析,instance of, ARMA模型
 回归分析,instance of, Lasso算法
 回归分析,instance of, RATS
 回归分析,instance of, 倾向评分匹配
 回归分析,instance of, 偏最小二乘回归
 回归分析,instance of, 决定系数
 回归分析,instance of, 分位数回归
 回归分析,instance of, 分层广义线性模型
 回归分析,instance of, 可解释变异
 回归分析,instance of, 向量自回归模型
 回归分析,instance of, 多重共线性
 回归分析,instance of, 工具变量
 回归分析,instance of, 广义线性模型
 回归分析,instance of, 径向基函数网络
 回归分析,instance of, 曲线拟合
 回归分析,instance of, 最小二乘法
 回归分析,instance of, 泊松回归
 回归分析,instance of, 泰尔－森估算
 回归分析,instance of, 移动平均模型
 回归分析,instance of, 线性回归
 回归分析,instance of, 线性预测
 回归分析,instance of, 自变量和因变量
 回归分析,instance of, 自回归模型
 回归分析,instance of, 设计矩阵
 回归分析,instance of, 赤池信息量准则
 回归分析,instance of, 回归分析
 回归分析,instance of, 过适
 回归分析,instance of, 逻辑回归
 回归分析,instance of, 零膨胀
 变异数分析,instance of, F检验
 变异数分析,instance of, 合并方差
 理论计算机科学,instance of, DNA运算
 理论计算机科学,instance of, NL完全
 理论计算机科学,instance of, 三个世界理论 (信息学)
 理论计算机科学,instance of, 伪多项式时间
 理论计算机科学,instance of, 伪随机性
 理论计算机科学,instance of, 分布式计算
 理论计算机科学,instance of, 密码学
 理论计算机科学,instance of, 工作量证明
 理论计算机科学,instance of, 并行计算
 理论计算机科学,instance of, 形式化方法
 理论计算机科学,instance of, 拜占庭将军问题
 理论计算机科学,instance of, 持有量证明
 理论计算机科学,instance of, 数据结构
 理论计算机科学,instance of, 未解决的计算器科学问题
 理论计算机科学,instance of, 理论计算器科学
 理论计算机科学,instance of, 算法
 理论计算机科学,instance of, 精确覆盖问题
 理论计算机科学,instance of, 编码理论
 理论计算机科学,instance of, 自动推理
 理论计算机科学,instance of, 自动机理论
 理论计算机科学,instance of, 自旋电子学
 理论计算机科学,instance of, 计算复杂性理论
 理论计算机科学,instance of, 计算几何
 理论计算机科学,instance of, 递归定义
 理论计算机科学,instance of, 量子计算
 信息系统,instance of, AMeDAS
 信息系统,instance of, DataPower
 信息系统,instance of, Xcon
 信息系统,instance of, 专家系统
 信息系统,instance of, 事务处理系统
 信息系统,instance of, 企业架构
 信息系统,instance of, 信息烟囱
 信息系统,instance of, 信息系统
 信息系统,instance of, 制造执行系统
 信息系统,instance of, 医院信息系统
 信息系统,instance of, 实验室信息管理系统
 信息系统,instance of, 实验室信息系统
 信息系统,instance of, 室内导航
 信息系统,instance of, 智能型运输系统
 信息系统,instance of, 业务自动化
 信息系统,instance of, 知识管理
 信息系统,instance of, 结构化系统分析及设计方法
 信息系统,instance of, 信息系统建置
 信息系统,instance of, 道路交通信息通信系统
 信息系统,instance of, 销售时点情报系统
 信息系统,instance of, 计算机辅助沟通
 数学模型,instance of, AMPL
 数学模型,instance of, Simulink
 数学模型,instance of, Stateflow
 数学模型,instance of, 代理模型
 数学模型,instance of, 复杂系统
 数学模型,instance of, 布莱克-舒尔兹模型
 数学模型,instance of, 指数增长
 数学模型,instance of, 数学模型
 数学模型,instance of, 白箱模型
 数学模型,instance of, 相场模型
 科学建模,instance of, 世界观
 科学建模,instance of, 个体为本模型
 科学建模,instance of, 代理模型
 科学建模,instance of, 信息可视化
 科学建模,instance of, 再现
 科学建模,instance of, 几何模型
 科学建模,instance of, 可视化 (计算机图形学)
 科学建模,instance of, 商业棋
 科学建模,instance of, 心智模型
 科学建模,instance of, 敏感度分析
 科学建模,instance of, 数学模型
 科学建模,instance of, 数据建模
 科学建模,instance of, 模型
 科学建模,instance of, 灰箱模型
 科学建模,instance of, 特征整合论
 科学建模,instance of, 知识表示
 科学建模,instance of, 离散事件仿真
 科学建模,instance of, 科学可视化
 科学建模,instance of, 蓝脑计划
 科学建模,instance of, 计算机模拟
 科学建模,instance of, 键结图
 集合论系统,instance of, 公理化集合论
 集合论系统,instance of, 冯诺伊曼-博内斯-哥德尔集合论
 集合论系统,instance of, 半集合
 集合论系统,instance of, 可替代的集合论
 集合论系统,instance of, 描述集合论
 集合论系统,instance of, 新基础集合论
 集合论系统,instance of, 朴素集合论
 集合论系统,instance of, 模糊集
 集合论系统,instance of, 正集合论
 集合论系统,instance of, 策梅洛-弗兰克尔集合论
 集合论系统,instance of, 策梅洛集合论
 集合论系统,instance of, 粗集合
 中国机器人学,instance of, 中国机器人学
 各国机器人,instance of, 各国机器人
 各国机器人学家,instance of, 各国机器人学家
 日本机器人学,instance of, 日本机器人学
 美国机器人学,instance of, 美国机器人学
 3D打印,instance of, 3D 生物打印
 3D打印,instance of, 3D打印
 3D打印,instance of, Artec 3D
 3D打印,instance of, RepRap
 3D打印,instance of, STL (文件格式)
 3D打印,instance of, Treatstock
 3D打印,instance of, 光造形术
 3D打印,instance of, 快速成型
 3D打印,instance of, 熔融沉积成型
 工业机器人,instance of, ABB
 工业机器人,instance of, SCARA
 工业机器人,instance of, 协作式机器人
 工业机器人,instance of, 发那科
 工业机器人,instance of, 安川电机
 工业机器人,instance of, 工业机器人
 工业机器人,instance of, 库卡
 工业机器人,instance of, 新松机器人自动化公司
 工业机器人,instance of, 电装
 智能设备,instance of, 智能显示器
 智能设备,instance of, 瘦客户端
 动物型机器人,instance of, AIBO
 动物型机器人,instance of, 动物型机器人
 工业机器人,instance of, ABB
 工业机器人,instance of, SCARA
 工业机器人,instance of, 协作式机器人
 工业机器人,instance of, 发那科
 工业机器人,instance of, 安川电机
 工业机器人,instance of, 工业机器人
 工业机器人,instance of, 库卡
 工业机器人,instance of, 新松机器人自动化公司
 工业机器人,instance of, 电装
 无人载具,instance of, BeetleCam
 无人载具,instance of, 反舰弹道导弹
 无人载具,instance of, 土卫六－土星系统任务
 无人载具,instance of, 木卫二－木星系统任务
 无人载具,instance of, 自主机器人
 无人载具,instance of, 自动驾驶
 无人载具,instance of, 遥控模型
 机器人题材作品,instance of, BASQUASH!
 机器人题材作品,instance of, G-Saviour
 机器人题材作品,instance of, Muv-Luv Alternative
 机器人题材作品,instance of, Muv-Luv
 机器人题材作品,instance of, Schwarzesmarken
 机器人题材作品,instance of, UFO战士阿波罗
 机器人题材作品,instance of, 人造人间电脑奇侠
 机器人题材作品,instance of, 光速电神
 机器人题材作品,instance of, 太空堡垒卡拉狄加
 机器人题材作品,instance of, 太空突击队
 机器人题材作品,instance of, 宇宙铁人天地双龙
 机器人题材作品,instance of, 从太阳出击
 机器人题材作品,instance of, 怪物王女
 机器人题材作品,instance of, 我，机器人
 机器人题材作品,instance of, 捉兔记
 机器人题材作品,instance of, 推理 (短篇小说)
 机器人题材作品,instance of, 攻壳机动队
 机器人题材作品,instance of, 新世纪国军战士
 机器人题材作品,instance of, 无敌巴拉达
 机器人题材作品,instance of, 无敌超人赞波3
 机器人题材作品,instance of, 无敌钢人泰坦3
 机器人题材作品,instance of, 星际争霸战
 机器人题材作品,instance of, 最强机器 大王者
 机器人题材作品,instance of, 机器人瓦力 (原声碟)
 机器人题材作品,instance of, 机器人奇诺丘
 机器人题材作品,instance of, 机器人系列
 机器人题材作品,instance of, 爆丸小子
 机器人题材作品,instance of, 环舞 (短篇小说)
 机器人题材作品,instance of, 甜蜜的接触
 机器人题材作品,instance of, 电脑奇侠
 机器人题材作品,instance of, 电脑奇侠REBOOT
 机器人题材作品,instance of, 百变龙
 机器人题材作品,instance of, 红色巴隆
 机器人题材作品,instance of, 英雄时代 (动画)
 机器人题材作品,instance of, 苹果核战
 机器人题材作品,instance of, 詹伯a
 机器人题材作品,instance of, 超智能足球
 机器人题材作品,instance of, 钢铁吉克
 机器人题材作品,instance of, 铁甲机
 机器人题材作品,instance of, 银河系漫游指南系列
 机器人题材作品,instance of, 飞龙特攻队
 机器人题材作品,instance of, 魔神班达
 机器人题材作品,instance of, 魔神英雄传系列
 球形机器人,instance of, Sphero
 球形机器人,instance of, 球形机器人
 社交机器人,instance of, Kismet
 社交机器人,instance of, QRIO
 社交机器人,instance of, 协作式机器人
 社交机器人,instance of, 社交机器人
 社交机器人,instance of, 索菲亚 (机器人)
 自动驾驶汽车,instance of, Ligier EZ10
 自动驾驶汽车,instance of, Mobileye
 自动驾驶汽车,instance of, TomTom
 自动驾驶汽车,instance of, Waymo
 自动驾驶汽车,instance of, 自动驾驶汽车
 医疗机器人,instance of, HAL (动力服)
 医疗机器人,instance of, 医疗用机器人
 类人型机器人,instance of, ASIMO
 类人型机器人,instance of, 类人型机器人
 机器人感应,instance of, 光学雷达
 机器人学公司,instance of, ABB
 机器人学公司,instance of, InTouch Health
 机器人学公司,instance of, IRobot
 机器人学公司,instance of, 发那科
 机器人学公司,instance of, 库卡
 机器人学公司,instance of, 恩纳基科技
 机器人学公司,instance of, 波士顿动力公司
 机器人学公司,instance of, 精工爱普生
 决策树,instance of, C4.5算法
 决策树,instance of, ID3算法
 决策树,instance of, 决策树
 决策树,instance of, 决策树学习
 决策树,instance of, 随机森林
 遗传算法,instance of, 交叉 (遗传算法)
 遗传算法,instance of, 定义长度
 遗传算法,instance of, 染色体 (遗传算法)
 遗传算法,instance of, 突变 (遗传算法)
 遗传算法,instance of, 遗传算法
 遗传算法,instance of, 遗传编程
 遗传算法,instance of, 遗传操作数
 遗传算法,instance of, 黄鼠狼程序
 遗传算法,instance of, 交叉 (遗传算法)
 遗传算法,instance of, 定义长度
 遗传算法,instance of, 染色体 (遗传算法)
 遗传算法,instance of, 突变 (遗传算法)
 遗传算法,instance of, 遗传算法
 遗传算法,instance of, 遗传编程
 遗传算法,instance of, 遗传操作数
 遗传算法,instance of, 黄鼠狼程序
 卡牌对战电子游戏,instance of, Emperors SaGa
 卡牌对战电子游戏,instance of, 全民魔兽
 卡牌对战电子游戏,instance of, 刀剑乱舞
 卡牌对战电子游戏,instance of, 卡牌对决
 卡牌对战电子游戏,instance of, 卧龙传说-三国名将传
 卡牌对战电子游戏,instance of, 去吧皮卡丘
 卡牌对战电子游戏,instance of, 合金装备Ac!d2
 卡牌对战电子游戏,instance of, 坦克世界：将军
 卡牌对战电子游戏,instance of, 小冰冰传奇
 卡牌对战电子游戏,instance of, 巫师之昆特牌
 卡牌对战电子游戏,instance of, 恋与制作人
 卡牌对战电子游戏,instance of, 潜龙谍影Ac!d
 卡牌对战电子游戏,instance of, 激斗棒球魂
 卡牌对战电子游戏,instance of, 火焰之纹章 英雄
 卡牌对战电子游戏,instance of, 炉石传说
 卡牌对战电子游戏,instance of, 碧蓝幻想
 卡牌对战电子游戏,instance of, 舰娘收藏
 卡牌对战电子游戏,instance of, 闇影诗章
 卡牌对战电子游戏,instance of, 阴阳师 (游戏)
 卡牌对战电子游戏,instance of, 陆行鸟与魔法绘本
 卡牌对战电子游戏,instance of, 霸天开拓史 永恒之翼与失落之海
 卡牌对战电子游戏,instance of, 魔法门之冠军对决
 卡牌对战电子游戏,instance of, 魔法风云会Online
 电子卡牌游戏小作品,instance of, Template
 电子卡牌游戏小作品,instance of, 全民魔兽
 电子卡牌游戏小作品,instance of, 卧龙传说-三国名将传
 电子卡牌游戏小作品,instance of, 卷轴 (游戏)
 电子卡牌游戏小作品,instance of, 合金装备Ac!d2
 电子卡牌游戏小作品,instance of, 潜龙谍影Ac!d
 电子卡牌游戏小作品,instance of, 激斗棒球魂
 电子卡牌游戏小作品,instance of, 浏览器一骑当千 爆乳争霸传
 电子卡牌游戏小作品,instance of, 舰娘收藏
 数据挖掘和机器学习软件,instance of, Giraph
 数据挖掘和机器学习软件,instance of, SPSS Modeler
 数据挖掘和机器学习软件,instance of, TensorFlow
 数据挖掘和机器学习软件,instance of, Wolfram Mathematica
 聚类分析,instance of, K-平均算法
 聚类分析,instance of, 信息瓶颈
 聚类分析,instance of, 模糊聚类
 聚类分析,instance of, 聚类分析
 聚类分析,instance of, 高斯混合模型
 本体编辑器,instance of, Protégé
 本体编辑器,instance of, 本体编辑器
 本体语言,instance of, 本体语言
 本体语言,instance of, 本体语言
 资源描述框架,instance of, SPARQL
 资源描述框架,instance of, 资源描述框架
 本体编辑器,instance of, Protégé
 本体编辑器,instance of, 本体编辑器
 专家系统,instance of, Jess程序设计语言
 专家系统,instance of, Xcon
 专家系统,instance of, 专家系统
 受控词表,instance of, ICD-10 第一章：某些传染病和寄生虫病
 受控词表,instance of, ICD-10 第七章：眼和附器疾病
 受控词表,instance of, ICD-10 第三章：血液及造血器官疾病和某些涉及免疫机制的疾患
 受控词表,instance of, ICD-10 第九章：循环系统疾病
 受控词表,instance of, ICD-10 第二十一章：影响健康状态和与保健机构接触的因素
 受控词表,instance of, ICD-10 第二十章：疾病和死亡的外因
 受控词表,instance of, ICD-10 第五章：精神和行为障碍
 受控词表,instance of, ICD-10 第八章：耳和乳突疾病
 受控词表,instance of, ICD-10 第六章：神经系统疾病
 受控词表,instance of, ICD-10 第十一章：消化系统疾病
 受控词表,instance of, ICD-10 第十七章：先天畸形、变形和染色体异常
 受控词表,instance of, ICD-10 第十三章：肌肉骨骼系统和结缔组织疾病
 受控词表,instance of, ICD-10 第十九章：损伤、中毒和外因的某些其他后果
 受控词表,instance of, ICD-10 第十二章：皮肤和皮下组织疾病
 受控词表,instance of, ICD-10 第十五章：妊娠、分娩和产褥期
 受控词表,instance of, ICD-10 第十八章：症状、体征和临床与实验室异常所见
 受控词表,instance of, ICD-10 第十六章：起源于围产期的某些情况
 受控词表,instance of, ICD-10 第十四章：泌尿生殖系统疾病
 受控词表,instance of, ICD-10 第十章：呼吸系统疾病
 受控词表,instance of, ICD-10 第四章：内分泌、营养和代谢疾病
 受控词表,instance of, ICD-10
 受控词表,instance of, ICD-9编码列表
 受控词表,instance of, SNOMED CT
 受控词表,instance of, 一体化医学语言系统
 受控词表,instance of, 医学主题词
 受控词表,instance of, 国际疾病与相关健康问题统计分类
 受控词表,instance of, 自由软件目录
 受控词表,instance of, 艺术家联合名录
 受控词表,instance of, 观测指针标识符逻辑命名与编码系统
 语义wiki,instance of, Translatewiki.net
 语义wiki,instance of, 自由软件目录
 资源描述框架,instance of, SPARQL
 资源描述框架,instance of, 资源描述框架
 因果律,instance of, 其他条件不变
 因果律,instance of, 只因少了一颗钉
 因果律,instance of, 多米诺骨牌效应
 因果律,instance of, 格兰杰因果关系
 因果律,instance of, 解释
 整体论,instance of, 全球脑
 整体论,instance of, 协同效应
 整体论,instance of, 乌伊拉德·冯·奥曼·蒯因
 整体论,instance of, 超个体
 Prolog,instance of, Prolog
 Prolog,instance of, Visual Prolog
 人脸识别,instance of, 特征脸
 光学字符识别,instance of, ABBYY
 光学字符识别,instance of, 人类可读介质
 自动驾驶汽车,instance of, Ligier EZ10
 自动驾驶汽车,instance of, Mobileye
 自动驾驶汽车,instance of, TomTom
 自动驾驶汽车,instance of, Waymo
 自动驾驶汽车,instance of, 自动驾驶汽车
 土地规划,instance of, 商圈
 土地规划,instance of, 土地法 (中华民国)
 土地规划,instance of, 坟场
 土地规划,instance of, 工业区
 土地规划,instance of, 工业园区
 土地规划,instance of, 市区更新
 土地规划,instance of, 校园
 土地规划,instance of, 机场
 土地规划,instance of, 高雄港区土地开发公司
 战略,instance of, 以空间换时间
 战略,instance of, 停火
 战略,instance of, 分而治之
 战略,instance of, 制海权
 战略,instance of, 力量投射
 战略,instance of, 咽喉点
 战略,instance of, 唐太宗李卫公问对
 战略,instance of, 城镇战
 战略,instance of, 大战略
 战略,instance of, 封锁
 战略,instance of, 战略
 战略,instance of, 战略计划
 战略,instance of, 政治化
 战略,instance of, 新世界秩序
 战略,instance of, 新加坡战略
 战略,instance of, 施里芬计划
 战略,instance of, 消耗战
 战略,instance of, 无限制潜艇战
 战略,instance of, 皮洛士式胜利
 战略,instance of, 第一岛链
 战略,instance of, 第十七号计划
 战略,instance of, 经济战
 战略,instance of, 蓝色方案
 战略,instance of, 衡山之谋
 战略,instance of, 跳岛战术
 战略,instance of, 长远目标、使命和信念
 系统思维,instance of, 水平思考
 系统思维,instance of, 系统思维
 系统思维,instance of, 贝拉·巴纳锡
 系统思维,instance of, 软件质量
 航天计划,instance of, 土卫六－土星系统任务
 航天计划,instance of, 曙光女神计划
 航天计划,instance of, 法国国家太空研究中心
 航天计划,instance of, 维京号
 航天计划,instance of, 近地轨道防护盾计划
 半导体分析,instance of, 原子力显微镜
 半导体分析,instance of, 故障分析
 归纳推理,instance of, 归纳推理
 悬疑,instance of, 悬疑音乐
 悬疑,instance of, 谜团
 悬疑,instance of, 黑血 (漫画)
 推理,instance of, 充足理由律
 推理,instance of, 数字推理
 推理,instance of, 理性
 推理,instance of, 理性主体
 推理,instance of, 自动推理
 程序分析,instance of, 别名 (计算)
 程序分析,instance of, 定义可达性
 程序分析,instance of, 控制流分析
 程序分析,instance of, 程序分析
 程序分析,instance of, 符号执行
 程序分析,instance of, 软件度量
 程序分析,instance of, 静态程序分析
 篇章分析,instance of, 探讨
 篇章分析,instance of, 篇章分析
 篇章分析,instance of, 话语和社会
 篇章分析,instance of, 语境
 篇章分析,instance of, 话语语言学
 系统分析,instance of, OODA循环
 系统分析,instance of, 系统整合
 系统分析,instance of, 系统关系图
 系统分析,instance of, 电源完整性
 计算机网络分析,instance of, NetFlow
 计算机网络分析,instance of, Ns (模拟器)
 计算机网络分析,instance of, Qualnet
 计算机网络分析,instance of, SFlow
 计算机网络分析,instance of, 带宽时延乘积
 计算机网络分析,instance of, 网站流量
 资料分析,instance of, Minitab
 资料分析,instance of, 主成分分析
 资料分析,instance of, 平滑
 资料分析,instance of, 德国坦克问题
 资料分析,instance of, 数据分析
 资料分析,instance of, 聚类分析
 资料分析,instance of, 复回归分析
 资料分析,instance of, 邻里成分分析
 形式科学,instance of, 人工智能
 形式科学,instance of, 信息论
 形式科学,instance of, 图像分析
 形式科学,instance of, 形式化方法
 形式科学,instance of, 形式科学
 形式科学,instance of, 理论计算器科学
 形式科学,instance of, 生物信息学
 形式科学,instance of, 精密科学
 形式科学,instance of, 系统科学
 抽象数据类型,instance of, 串行 (抽象数据型别)
 抽象数据类型,instance of, 关联数组
 抽象数据类型,instance of, 堆栈
 抽象数据类型,instance of, 多重关连数组
 抽象数据类型,instance of, 容器 (抽象数据类型)
 抽象数据类型,instance of, 抽象数据型别
 抽象数据类型,instance of, 生成器 (计算机编程)
 抽象数据类型,instance of, 迭代器
 抽象数据类型,instance of, 队列
 抽象数据类型,instance of, 集合 (计算机科学)
 概念系统,instance of, 元系统
 概念系统,instance of, 公理系统
 概念系统,instance of, 实验系统
 逻辑,instance of, DPLL算法
 逻辑,instance of, 下反对关系
 逻辑,instance of, 互斥
 逻辑,instance of, 伊比鸠鲁学派
 逻辑,instance of, 传统逻辑
 逻辑,instance of, 充分必要条件
 逻辑,instance of, 充足理由律
 逻辑,instance of, 先有鸡还是先有蛋
 逻辑,instance of, 前件
 逻辑,instance of, 原则
 逻辑,instance of, 双重否定除去
 逻辑,instance of, 反例
 逻辑,instance of, 反证法
 逻辑,instance of, 可测试性
 逻辑,instance of, 后件
 逻辑,instance of, 向量逻辑
 逻辑,instance of, 否定后件
 逻辑,instance of, 周延 (哲学概念)
 逻辑,instance of, 命题
 逻辑,instance of, 命题逻辑
 逻辑,instance of, 哲学逻辑
 逻辑,instance of, 因子图
 逻辑,instance of, 多值逻辑
 逻辑,instance of, 孤证不立
 逻辑,instance of, 布尔逻辑
 逻辑,instance of, 归纳推理
 逻辑,instance of, 形式主义
 逻辑,instance of, 从言与从实
 逻辑,instance of, 德摩根定律
 逻辑,instance of, 思维规律
 逻辑,instance of, 恶魔的证明
 逻辑,instance of, 悖论
 逻辑,instance of, 批判性思维
 逻辑,instance of, 排中律
 逻辑,instance of, 推理
 逻辑,instance of, 推理规则
 逻辑,instance of, 数学原理
 逻辑,instance of, 数理逻辑
 逻辑,instance of, 文氏图
 逻辑,instance of, 无矛盾律
 逻辑,instance of, 明希豪森三难困境
 逻辑,instance of, 有效性
 逻辑,instance of, 概率逻辑
 逻辑,instance of, 模态逻辑
 逻辑,instance of, 欧拉图
 逻辑,instance of, 归谬法
 逻辑,instance of, 波菲利之树
 逻辑,instance of, 溯因推理
 逻辑,instance of, 演绎推理
 逻辑,instance of, 白马非马
 逻辑,instance of, 直陈条件
 逻辑,instance of, 经典逻辑
 逻辑,instance of, 自指
 逻辑,instance of, 辖域
 逻辑,instance of, 逆推法
 逻辑,instance of, 选言判断
 逻辑,instance of, 逻辑
 逻辑,instance of, 逻辑史
 逻辑,instance of, 逻辑或非
 逻辑,instance of, 逻辑推理
 逻辑,instance of, 逻辑符号表
 逻辑,instance of, 逻辑论证
 逻辑,instance of, 道义逻辑
 逻辑,instance of, 逻辑语义学
 逻辑,instance of, 非古典逻辑
 逻辑,instance of, 非形式逻辑
 Prolog,instance of, Prolog
 Prolog,instance of, Visual Prolog
 美国人工智能协会会士,instance of, 周志华 (计算机科学家)
 美国人工智能协会会士,instance of, 杨强
 美国人工智能协会会士,instance of, 杰弗里·辛顿
 美国人工智能协会会士,instance of, 迈克尔·乔丹 (学者)
 美国人工智能协会会士,instance of, 达芙妮·科勒
 美国人工智能协会会士,instance of, 邢波
 美国人工智能协会会士,instance of, 马文·闵斯基
 人脸识别,instance of, 人脸识别
 人脸识别,instance of, 特征脸
 代理人为基础之软件,instance of, Gatebox
 代理人为基础之软件,instance of, 代理人为基础之软件
 代理人为基础之软件,instance of, 虚拟助理
 光学字符识别,instance of, ABBYY
 光学字符识别,instance of, 人类可读介质
 光学字符识别,instance of, 光学字符识别
 聊天机器人,instance of, Tay
 聊天机器人,instance of, 小冰
 聊天机器人,instance of, 尤金·古斯特曼
 聊天机器人,instance of, 聊天机器人
 聊天机器人,instance of, 聊天机器人
 聊天机器人,instance of, 虚拟助理
 自然语言处理,instance of, Deeplearning4j
 自然语言处理,instance of, MARF
 自然语言处理,instance of, N元语法
 自然语言处理,instance of, OpenNLP
 自然语言处理,instance of, Powerset
 自然语言处理,instance of, RSVP Technologies Inc.
 自然语言处理,instance of, Tatoeba
 自然语言处理,instance of, Word2vec
 自然语言处理,instance of, 中文自动分词
 自然语言处理,instance of, 主题模型
 自然语言处理,instance of, 关键语
 自然语言处理,instance of, 双字母组
 自然语言处理,instance of, 对联机
 自然语言处理,instance of, 扩展查询
 自然语言处理,instance of, 文字蕴涵
 自然语言处理,instance of, 文本情感分析
 自然语言处理,instance of, 文档分类
 自然语言处理,instance of, 机器翻译(子分类)
 自然语言处理,instance of, 机器记者
 自然语言处理,instance of, 汉语自动句法分析
 自然语言处理,instance of, 篇章分析
 自然语言处理,instance of, 约限语言
 自然语言处理,instance of, 自然语言处理
 自然语言处理,instance of, 自然语言
 自然语言处理,instance of, 自然语言处理
 自然语言处理,instance of, 自然语言处理软件(子分类)
 自然语言处理,instance of, 自然语言理解
 自然语言处理,instance of, 词汇标示框架
 自然语言处理,instance of, 词义消歧(子分类)
 自然语言处理,instance of, 词义消歧
 自然语言处理,instance of, 词嵌入
 自然语言处理,instance of, 词干提取
 自然语言处理,instance of, 词袋模型
 自然语言处理,instance of, 语料库
 自然语言处理,instance of, 语音识别(子分类)
